M_H,M_K,M_J,M_NCD,M_P_RGB,M_P_L,Q_F,Size,Artist,Pntg_num,Genre,Size_tolerance,Artistic_style,true_label
0.43244,0.95223,0.85588,0.57061,0.298237,0.250715,75,659344,francisco-goya,81,Capriccio,0.2,Romanticism,AI
0.367,0.94671,0.83935,0.53785,0.273867,0.244775,75,690561,vasily-polenov,39,Landscape,0.2,Realism,AI
0.39488,0.95626,0.83075,0.58412,0.367109,0.323981,85,702244,ivan-aivazovsky,53,Marina,0.2,Romanticism,AI
0.42845,0.94994,0.82012,0.54414,0.309222,0.276278,75,646416,aleksey-savrasov,72,Landscape,0.2,Realism,AI
0.40029,0.95841,0.86571,0.61149,0.291471,0.245886,75,627264,ilya-repin,41,Portrait,0.2,Realism,AI
0.55031,0.96478,0.82239,0.64106,0.302901,0.295161,75,625681,camille-corot,50,Landscape,0.2,Realism,AI
0.38154,0.939,0.96337,0.5199,0.22688,0.117211,75,662596,ivan-shishkin,45,Landscape,0.2,Realism,AI
0.45353,0.95956,0.84937,0.62224,0.304968,0.257211,75,646416,ilya-repin,60,Portrait,0.2,Realism,AI
0.38708,0.90797,0.93503,0.43132,0.280082,0.1665,92,635209,francisco-goya,65,Genre painting,0.2,Romanticism,AI
0.38211,0.94321,0.87544,0.5473,0.259289,0.234157,75,579121,ilya-repin,82,Literary painting,0.2,Realism,AI
0.3895,0.94773,0.9109,0.55442,0.270043,0.206102,75,649636,ilya-repin,29,Genre painting,0.2,Realism,AI
0.38312,0.94412,0.8832,0.53349,0.296218,0.229149,75,667489,ilya-repin,70,Religious painting,0.2,Realism,AI
0.42736,0.94457,0.93503,0.53143,0.225677,0.132608,75,682276,eugene-boudin,57,Marina,0.2,Impressionism,AI
0.39826,0.95062,0.90629,0.58597,0.266483,0.210332,75,693889,isaac-levitan,32,Sketch and study,0.2,Realism,AI
0.44248,0.96482,0.81919,0.63437,0.338417,0.31673,75,659344,francisco-goya,34,Capriccio,0.2,Romanticism,AI
0.45764,0.93817,0.87336,0.48366,0.258038,0.216865,75,664225,ivan-shishkin,61,Landscape,0.2,Realism,AI
0.34175,0.93599,0.95137,0.52166,0.259729,0.116373,75,535824,alfred-sisley,32,Landscape,0.2,Impressionism,AI
0.33188,0.94135,0.87987,0.54051,0.269494,0.202543,75,619369,isaac-levitan,80,Landscape,0.2,Realism,AI
0.45106,0.96787,0.79229,0.65194,0.394889,0.427805,85,630436,ivan-aivazovsky,22,Marina,0.2,Romanticism,AI
0.42561,0.96796,0.87479,0.67504,0.326421,0.254157,50,508369,ilya-repin,59,Portrait,0.2,Realism,AI
0.33022,0.93484,0.93131,0.50738,0.250478,0.116682,75,535824,alfred-sisley,49,Landscape,0.2,Impressionism,AI
0.39034,0.9579,0.82847,0.59755,0.357828,0.333563,85,703921,ivan-aivazovsky,29,Marina,0.2,Romanticism,AI
0.50224,0.95939,0.88919,0.59317,0.261924,0.1823,75,620944,eugene-boudin,95,Landscape,0.2,Impressionism,AI
0.39212,0.94529,0.89438,0.53286,0.264859,0.229328,75,654481,isaac-levitan,37,Landscape,0.2,Realism,AI
0.40641,0.95848,0.82744,0.59365,0.36108,0.340063,85,687241,ivan-aivazovsky,60,Cityscape,0.2,Romanticism,AI
0.40246,0.93023,0.94898,0.48428,0.218764,0.117157,75,597529,ivan-shishkin,40,Landscape,0.2,Realism,AI
0.44841,0.98608,0.83854,0.82195,0.412194,0.331888,50,646416,ivan-aivazovsky,41,Marina,0.2,Romanticism,AI
0.46535,0.96725,0.7759,0.6628,0.392225,0.382338,83,695556,ivan-aivazovsky,76,Marina,0.2,Romanticism,AI
0.41976,0.94997,0.80696,0.55568,0.303302,0.310377,75,624100,ivan-shishkin,4,Landscape,0.2,Realism,AI
0.38348,0.95589,0.83712,0.60179,0.301112,0.293166,75,692224,vasily-polenov,68,Religious painting,0.2,Realism,AI
0.41629,0.93119,0.97623,0.4943,0.194039,0.092794,75,674041,ivan-shishkin,59,Landscape,0.2,Realism,AI
0.38103,0.72813,0.96314,0.2175,0.224411,0.101324,100,692224,eugene-boudin,70,Landscape,0.2,Impressionism,AI
0.41832,0.96067,0.8592,0.6169,0.325615,0.28016,75,659344,francisco-goya,94,Capriccio,0.2,Romanticism,AI
0.32097,0.93168,0.90934,0.49329,0.281232,0.15753,75,492804,alfred-sisley,72,Landscape,0.2,Impressionism,AI
0.36957,0.94613,0.91879,0.55101,0.297816,0.212561,75,591361,aleksey-savrasov,91,Landscape,0.2,Realism,AI
0.3957,0.94102,0.89225,0.52589,0.246352,0.19076,75,664225,isaac-levitan,38,Sketch and study,0.2,Realism,AI
0.38925,0.94145,0.87347,0.51763,0.308203,0.233056,75,502681,vasily-polenov,32,Genre painting,0.2,Realism,AI
0.37185,0.94406,0.89408,0.53543,0.248959,0.160358,75,656100,alfred-sisley,19,Landscape,0.2,Impressionism,AI
0.54434,0.98334,0.77396,0.76831,0.457462,0.440247,75,702244,ivan-aivazovsky,33,Portrait,0.2,Romanticism,AI
0.43536,0.96542,0.83086,0.63785,0.366057,0.356381,85,624100,ivan-aivazovsky,51,Marina,0.2,Romanticism,AI
0.4327,0.9393,0.95786,0.51376,0.204792,0.112879,75,692224,ivan-shishkin,11,Landscape,0.2,Realism,AI
0.43988,0.95867,0.84861,0.62335,0.25533,0.269654,75,705600,camille-corot,59,Landscape,0.2,Realism,AI
0.38693,0.94094,0.87842,0.53141,0.235155,0.180465,75,602176,eugene-boudin,90,Landscape,0.2,Impressionism,AI
0.46569,0.95627,0.84553,0.59704,0.294324,0.277058,75,682276,ilya-repin,65,Portrait,0.2,Realism,AI
0.44233,0.96051,0.79458,0.60396,0.376437,0.372581,85,685584,ivan-aivazovsky,23,Marina,0.2,Romanticism,AI
0.31726,0.93373,0.90673,0.50212,0.255699,0.163539,75,702244,alfred-sisley,36,Landscape,0.2,Impressionism,AI
0.49496,0.97097,0.81495,0.67861,0.371277,0.334383,75,659344,francisco-goya,6,Capriccio,0.2,Romanticism,AI
0.42389,0.93799,0.95157,0.51548,0.209678,0.121079,75,687241,ivan-shishkin,31,Landscape,0.2,Realism,AI
0.32154,0.87631,0.92167,0.36779,0.244966,0.139641,92,674041,alfred-sisley,35,Landscape,0.2,Impressionism,AI
0.35966,0.92825,0.92089,0.47004,0.270728,0.167822,75,574564,aleksey-savrasov,58,Landscape,0.2,Realism,AI
0.36686,0.95569,0.85365,0.59202,0.337595,0.318705,85,662596,ivan-aivazovsky,48,Marina,0.2,Romanticism,AI
0.38302,0.93844,0.89355,0.49184,0.25836,0.187863,75,705600,ivan-shishkin,10,Landscape,0.2,Realism,AI
0.41131,0.95564,0.85375,0.59794,0.248549,0.236298,75,678976,vasily-polenov,64,Cityscape,0.2,Realism,AI
0.40598,0.94553,0.88556,0.52572,0.295502,0.233824,75,700569,aleksey-savrasov,38,Landscape,0.2,Realism,AI
0.32714,0.93448,0.89616,0.50585,0.279257,0.161141,75,529984,alfred-sisley,83,Landscape,0.2,Impressionism,AI
0.41027,0.94517,0.88901,0.53802,0.245344,0.192279,75,570025,ivan-shishkin,51,Landscape,0.2,Realism,AI
0.44256,0.95776,0.92377,0.60281,0.260699,0.177054,75,591361,eugene-boudin,91,Genre painting,0.2,Impressionism,AI
0.42984,0.95739,0.8104,0.59428,0.33713,0.294672,75,659344,francisco-goya,12,Capriccio,0.2,Romanticism,AI
0.3971,0.94953,0.87787,0.5683,0.288393,0.226926,75,567009,ilya-repin,84,Cityscape,0.2,Realism,AI
0.42501,0.95648,0.91135,0.58556,0.281908,0.182076,75,656100,eugene-boudin,8,Genre painting,0.2,Impressionism,AI
0.39828,0.94003,0.93344,0.52004,0.239012,0.151956,75,585225,ivan-shishkin,5,Landscape,0.2,Realism,AI
0.39897,0.79967,0.79599,0.25226,0.291869,0.296048,99,529984,ilya-repin,100,Genre painting,0.2,Realism,AI
0.42333,0.94247,0.89288,0.53414,0.265908,0.215868,75,478864,aleksey-savrasov,14,Landscape,0.2,Realism,AI
0.34605,0.9348,0.95007,0.51682,0.24759,0.103319,75,524176,alfred-sisley,91,Landscape,0.2,Impressionism,AI
0.39093,0.93335,0.91487,0.49672,0.232779,0.154322,75,665856,eugene-boudin,50,Genre painting,0.2,Impressionism,AI
0.45778,0.96294,0.85755,0.62929,0.279626,0.269666,75,659344,isaac-levitan,23,Sketch and study,0.2,Realism,AI
0.39868,0.94587,0.85208,0.52268,0.317645,0.261252,75,480249,aleksey-savrasov,40,Landscape,0.2,Realism,AI
0.34233,0.92454,0.89568,0.46102,0.293351,0.174066,75,555025,ilya-repin,73,Genre painting,0.2,Realism,AI
0.41845,0.95117,0.83225,0.55646,0.307536,0.289772,75,568516,ilya-repin,19,Religious painting,0.2,Realism,AI
0.33986,0.84124,0.94125,0.30525,0.241104,0.113685,93,697225,alfred-sisley,4,Landscape,0.2,Impressionism,AI
0.37044,0.93785,0.93792,0.51068,0.253334,0.138897,75,667489,alfred-sisley,59,Landscape,0.2,Impressionism,AI
0.49232,0.95852,0.83683,0.59301,0.334887,0.294687,75,659344,francisco-goya,10,Capriccio,0.2,Romanticism,AI
0.48469,0.94957,0.94376,0.56037,0.196588,0.148204,75,703921,ivan-shishkin,48,Landscape,0.2,Realism,AI
0.4134,0.95376,0.87095,0.56425,0.304389,0.255144,75,677329,aleksey-savrasov,97,Landscape,0.2,Realism,AI
0.41601,0.9813,0.83623,0.74557,0.388858,0.327341,65,659344,ivan-aivazovsky,63,Marina,0.2,Romanticism,AI
0.43106,0.93932,0.87337,0.50684,0.295248,0.248744,75,643204,aleksey-savrasov,36,Landscape,0.2,Realism,AI
0.46543,0.95859,0.85353,0.60809,0.29727,0.293163,75,549081,camille-corot,64,Landscape,0.2,Realism,AI
0.40324,0.9336,0.89488,0.4893,0.260828,0.188814,75,616225,vasily-polenov,66,Landscape,0.2,Realism,AI
0.41419,0.95587,0.90656,0.59669,0.302815,0.244443,75,659344,francisco-goya,53,Capriccio,0.2,Romanticism,AI
0.27855,0.92224,0.91863,0.48217,0.270546,0.129316,75,643204,alfred-sisley,10,Landscape,0.2,Impressionism,AI
0.40648,0.94082,0.81203,0.51386,0.370621,0.346367,91,672400,ivan-aivazovsky,38,Marina,0.2,Romanticism,AI
0.40426,0.92875,0.89396,0.4698,0.258897,0.1813,75,597529,aleksey-savrasov,26,Genre painting,0.2,Realism,AI
0.46787,0.95153,0.88758,0.58036,0.248919,0.22922,75,659344,francisco-goya,83,Capriccio,0.2,Romanticism,AI
0.40273,0.94785,0.9478,0.54928,0.247524,0.127349,75,502681,eugene-boudin,82,Marina,0.2,Impressionism,AI
0.40294,0.96328,0.85973,0.61625,0.366554,0.324682,85,664225,ivan-aivazovsky,12,Landscape,0.2,Romanticism,AI
0.42292,0.9576,0.86311,0.60004,0.313446,0.254372,75,659344,francisco-goya,79,Capriccio,0.2,Romanticism,AI
0.42704,0.94961,0.84593,0.57189,0.30512,0.253848,75,659344,francisco-goya,96,Capriccio,0.2,Romanticism,AI
0.54691,0.75894,0.85988,0.24573,0.235304,0.260296,100,487204,camille-corot,29,Landscape,0.2,Realism,AI
0.39737,0.94397,0.94027,0.53196,0.227519,0.124689,75,703921,eugene-boudin,72,Marina,0.2,Impressionism,AI
0.40503,0.94209,0.8354,0.54092,0.351877,0.344244,91,644809,ivan-aivazovsky,94,Landscape,0.2,Romanticism,AI
0.43712,0.95067,0.84304,0.55734,0.325761,0.260927,75,538756,ilya-repin,55,Portrait,0.2,Realism,AI
0.46453,0.95883,0.82132,0.59538,0.348305,0.348008,85,651249,ivan-aivazovsky,88,Landscape,0.2,Romanticism,AI
0.46081,0.96498,0.84698,0.62885,0.360967,0.338909,85,635209,ivan-aivazovsky,55,Landscape,0.2,Romanticism,AI
0.38201,0.93857,0.92371,0.51538,0.225482,0.145338,75,672400,ivan-shishkin,52,Landscape,0.2,Realism,AI
0.40081,0.93971,0.92199,0.52189,0.224755,0.148613,75,576081,ivan-shishkin,82,Landscape,0.2,Realism,AI
0.39729,0.93924,0.88962,0.51745,0.254285,0.203422,75,641601,isaac-levitan,87,Landscape,0.2,Realism,AI
0.35404,0.92952,0.91756,0.48594,0.250368,0.149979,75,504100,alfred-sisley,58,Landscape,0.2,Impressionism,AI
0.35647,0.93393,0.92042,0.49827,0.249456,0.156284,80,625681,eugene-boudin,43,Marina,0.2,Impressionism,AI
0.30674,0.93342,0.93517,0.51761,0.259132,0.129722,75,599076,alfred-sisley,94,Landscape,0.2,Impressionism,AI
0.38632,0.9522,0.8712,0.57519,0.290371,0.238718,75,549081,vasily-polenov,35,Landscape,0.2,Realism,AI
0.38285,0.73128,0.96253,0.23648,0.180651,0.077839,100,670761,alfred-sisley,89,Landscape,0.2,Impressionism,AI
0.38532,0.93558,0.93586,0.50949,0.225325,0.140853,75,672400,ivan-shishkin,35,Landscape,0.2,Realism,AI
0.39636,0.97389,0.8522,0.70404,0.380166,0.33109,75,635209,ivan-aivazovsky,62,Landscape,0.2,Romanticism,AI
0.40583,0.73294,0.90279,0.22596,0.235516,0.169936,100,589824,eugene-boudin,23,Cityscape,0.2,Impressionism,AI
0.44104,0.94582,0.92887,0.54984,0.219781,0.149992,75,640000,ivan-shishkin,67,Landscape,0.2,Realism,AI
0.47004,0.96065,0.78603,0.60697,0.39242,0.422757,91,677329,ivan-aivazovsky,25,Marina,0.2,Romanticism,AI
0.37799,0.93657,0.95841,0.50878,0.234743,0.127979,75,605284,ivan-shishkin,46,Landscape,0.2,Realism,AI
0.53018,0.95784,0.86063,0.61334,0.266414,0.247793,75,595984,camille-corot,79,Cityscape,0.2,Realism,AI
0.41251,0.94324,0.85148,0.51977,0.304335,0.241201,75,508369,ilya-repin,96,Genre painting,0.2,Realism,AI
0.43218,0.96135,0.84423,0.62546,0.312083,0.273974,75,667489,ilya-repin,66,Portrait,0.2,Realism,AI
0.44328,0.95219,0.88842,0.55754,0.279788,0.196111,75,512656,eugene-boudin,56,Marina,0.2,Impressionism,AI
0.39793,0.94526,0.91741,0.55147,0.234098,0.188477,75,538756,isaac-levitan,48,Landscape,0.2,Realism,AI
0.38257,0.94664,0.87544,0.5507,0.280573,0.235807,75,630436,vasily-polenov,55,Landscape,0.2,Realism,AI
0.41226,0.96031,0.82939,0.62298,0.288052,0.292945,75,688900,isaac-levitan,85,Landscape,0.2,Realism,AI
0.38473,0.94636,0.83048,0.54959,0.277212,0.254518,75,579121,isaac-levitan,51,Landscape,0.2,Realism,AI
0.44367,0.95906,0.85022,0.61269,0.312153,0.255423,75,659344,francisco-goya,71,Capriccio,0.2,Romanticism,AI
0.36831,0.94359,0.9173,0.53885,0.250913,0.156923,75,508369,eugene-boudin,75,Landscape,0.2,Impressionism,AI
0.30821,0.87612,0.91315,0.36583,0.260235,0.146154,92,688900,alfred-sisley,31,Landscape,0.2,Impressionism,AI
0.49611,0.95153,0.89017,0.56664,0.24464,0.210492,75,660969,vasily-polenov,58,Landscape,0.2,Realism,AI
0.44308,0.94837,0.86051,0.55569,0.264549,0.226847,75,546121,isaac-levitan,52,Landscape,0.2,Realism,AI
0.40738,0.93604,0.93664,0.4833,0.251458,0.173232,75,703921,aleksey-savrasov,93,Landscape,0.2,Realism,AI
0.43833,0.95475,0.87334,0.58557,0.288384,0.234486,75,586756,vasily-polenov,73,Sketch and study,0.2,Realism,AI
0.46746,0.95317,0.9074,0.57835,0.238629,0.202805,75,589824,camille-corot,62,Landscape,0.2,Realism,AI
0.33493,0.94408,0.9017,0.5704,0.253486,0.153646,75,516961,alfred-sisley,54,Landscape,0.2,Impressionism,AI
0.39088,0.9426,0.8882,0.51908,0.235368,0.167741,75,690561,alfred-sisley,69,Cityscape,0.2,Impressionism,AI
0.38525,0.94212,0.8788,0.50856,0.288374,0.231559,75,603729,aleksey-savrasov,80,Landscape,0.2,Realism,AI
0.34704,0.94163,0.88857,0.53025,0.291734,0.211802,75,512656,isaac-levitan,97,Landscape,0.2,Realism,AI
0.44649,0.96438,0.82631,0.6485,0.317074,0.327297,75,641601,vasily-polenov,20,Landscape,0.2,Realism,AI
0.3696,0.94922,0.84119,0.55731,0.27495,0.246442,75,654481,isaac-levitan,91,Landscape,0.2,Realism,AI
0.45878,0.95197,0.82284,0.55286,0.288358,0.278866,75,630436,vasily-polenov,98,Landscape,0.2,Realism,AI
0.38503,0.94285,0.91872,0.53756,0.240117,0.163049,75,702244,ivan-shishkin,9,Landscape,0.2,Realism,AI
0.30517,0.92386,0.967,0.47804,0.26947,0.082528,75,481636,alfred-sisley,79,Cityscape,0.2,Impressionism,AI
0.43881,0.95683,0.86894,0.59732,0.301462,0.260558,75,659344,francisco-goya,88,Capriccio,0.2,Romanticism,AI
0.43443,0.93684,0.95587,0.50393,0.198861,0.120675,75,648025,ivan-shishkin,24,Landscape,0.2,Realism,AI
0.45356,0.96505,0.83007,0.64747,0.35396,0.291402,67,660969,francisco-goya,73,Capriccio,0.2,Romanticism,AI
0.37645,0.94904,0.90227,0.56598,0.251216,0.193239,75,708964,eugene-boudin,32,Animal painting,0.2,Impressionism,AI
0.45136,0.95397,0.91518,0.57297,0.232136,0.178987,75,682276,eugene-boudin,67,Cityscape,0.2,Impressionism,AI
0.45231,0.96089,0.78554,0.6191,0.298059,0.337318,75,603729,camille-corot,76,Landscape,0.2,Realism,AI
0.43618,0.95944,0.82522,0.59465,0.338538,0.300764,75,619369,isaac-levitan,7,Landscape,0.2,Realism,AI
0.50999,0.98767,0.80186,0.83112,0.405928,0.389805,50,674041,ivan-aivazovsky,17,Genre painting,0.2,Romanticism,AI
0.44155,0.93884,0.95082,0.5161,0.201684,0.130593,75,700569,ivan-shishkin,8,Landscape,0.2,Realism,AI
0.34258,0.93435,0.92996,0.51191,0.262214,0.128443,75,519841,alfred-sisley,70,Cityscape,0.2,Impressionism,AI
0.37916,0.93856,0.86156,0.51554,0.257512,0.221962,75,635209,isaac-levitan,94,Sketch and study,0.2,Realism,AI
0.40591,0.95115,0.86214,0.55488,0.33068,0.259913,75,702244,ilya-repin,68,Portrait,0.2,Realism,AI
0.48113,0.95857,0.84474,0.5993,0.307582,0.280105,75,659344,francisco-goya,26,Capriccio,0.2,Romanticism,AI
0.41117,0.9588,0.86396,0.60684,0.302936,0.284297,75,659344,francisco-goya,82,Capriccio,0.2,Romanticism,AI
0.49964,0.95924,0.87725,0.62031,0.252179,0.223171,75,693889,camille-corot,74,Landscape,0.2,Realism,AI
0.51102,0.96753,0.88855,0.64417,0.271147,0.232282,75,602176,camille-corot,19,Cityscape,0.2,Realism,AI
0.3738,0.94921,0.84415,0.55861,0.343859,0.298508,85,635209,ivan-aivazovsky,75,Landscape,0.2,Romanticism,AI
0.45849,0.95811,0.82871,0.62559,0.311358,0.285919,75,693889,ilya-repin,48,Portrait,0.2,Realism,AI
0.3832,0.94936,0.89305,0.56769,0.267541,0.192235,75,508369,isaac-levitan,93,Landscape,0.2,Realism,AI
0.56044,0.96342,0.85185,0.62704,0.282699,0.290635,75,485809,camille-corot,69,Landscape,0.2,Realism,AI
0.44965,0.95258,0.81845,0.57391,0.269244,0.266513,75,632025,ilya-repin,21,History painting,0.2,Realism,AI
0.46826,0.98685,0.81908,0.79964,0.418621,0.374625,50,640000,ivan-aivazovsky,68,Marina,0.2,Romanticism,AI
0.42279,0.95099,0.86633,0.55525,0.317826,0.267852,75,682276,aleksey-savrasov,78,Landscape,0.2,Realism,AI
0.34328,0.93145,0.93988,0.49845,0.231983,0.117512,75,654481,alfred-sisley,71,Landscape,0.2,Impressionism,AI
0.37818,0.93844,0.89678,0.51384,0.237611,0.16078,75,705600,vasily-polenov,14,Landscape,0.2,Realism,AI
0.36698,0.93632,0.90888,0.51561,0.22835,0.138064,75,524176,alfred-sisley,61,Cityscape,0.2,Impressionism,AI
0.39538,0.94848,0.87584,0.54581,0.291127,0.233105,75,640000,aleksey-savrasov,4,Landscape,0.2,Realism,AI
0.4322,0.7512,0.88816,0.23881,0.243743,0.232036,100,657721,camille-corot,58,Genre painting,0.2,Realism,AI
0.3823,0.93421,0.89835,0.49331,0.229847,0.15568,75,538756,alfred-sisley,48,Landscape,0.2,Impressionism,AI
0.34924,0.8981,0.87113,0.40507,0.272755,0.19668,92,672400,alfred-sisley,30,Still life,0.2,Impressionism,AI
0.5494,0.96114,0.82258,0.62094,0.320577,0.290905,75,698896,ilya-repin,64,Portrait,0.2,Realism,AI
0.42569,0.78715,0.86052,0.25066,0.293268,0.24683,99,485809,ilya-repin,62,Portrait,0.2,Realism,AI
0.42742,0.94831,0.89278,0.53854,0.318053,0.23104,75,682276,aleksey-savrasov,10,Genre painting,0.2,Realism,AI
0.39992,0.95126,0.85779,0.57496,0.270506,0.253423,75,641601,ivan-shishkin,60,Landscape,0.2,Realism,AI
0.41527,0.94889,0.96116,0.5561,0.226662,0.097852,75,614656,eugene-boudin,89,Landscape,0.2,Impressionism,AI
0.36391,0.94723,0.91604,0.55952,0.269854,0.193311,75,662596,isaac-levitan,27,Sketch and study,0.2,Realism,AI
0.37481,0.93407,0.91079,0.49306,0.280429,0.179022,75,516961,ilya-repin,92,Genre painting,0.2,Realism,AI
0.41261,0.95243,0.84135,0.57977,0.303623,0.277436,75,659344,francisco-goya,32,Capriccio,0.2,Romanticism,AI
0.35353,0.93443,0.9564,0.5111,0.244199,0.123037,75,485809,alfred-sisley,26,Landscape,0.2,Impressionism,AI
0.4051,0.94313,0.86647,0.51725,0.295506,0.249452,75,651249,aleksey-savrasov,44,Landscape,0.2,Realism,AI
0.39375,0.95879,0.89849,0.6085,0.338998,0.239198,82,687241,ivan-aivazovsky,36,Landscape,0.2,Romanticism,AI
0.50809,0.98286,0.80881,0.79635,0.337336,0.336277,31,585225,isaac-levitan,62,Landscape,0.2,Realism,AI
0.3895,0.94585,0.86404,0.53431,0.294554,0.246149,75,678976,isaac-levitan,31,Landscape,0.2,Realism,AI
0.49239,0.74341,0.89904,0.24739,0.224105,0.24097,100,654481,camille-corot,20,Landscape,0.2,Realism,AI
0.49146,0.96506,0.84682,0.6579,0.282911,0.280261,75,697225,camille-corot,22,Landscape,0.2,Realism,AI
0.40058,0.95555,0.83678,0.57203,0.317905,0.282319,75,648025,aleksey-savrasov,85,Landscape,0.2,Realism,AI
0.39683,0.94994,0.83517,0.55686,0.283049,0.248819,75,564001,isaac-levitan,56,Landscape,0.2,Realism,AI
0.40639,0.97501,0.91231,0.7296,0.26383,0.160072,31,662596,isaac-levitan,20,Landscape,0.2,Realism,AI
0.66841,0.95934,0.88686,0.59304,0.250765,0.249739,85,674041,ivan-aivazovsky,5,Landscape,0.2,Romanticism,AI
0.39123,0.93323,0.94856,0.50912,0.211336,0.117931,75,687241,ivan-shishkin,27,Landscape,0.2,Realism,AI
0.41885,0.94633,0.95203,0.55013,0.222525,0.139699,75,656100,ivan-shishkin,41,Landscape,0.2,Realism,AI
0.38544,0.9496,0.85425,0.56716,0.325049,0.278674,85,633616,ivan-aivazovsky,87,Genre painting,0.2,Romanticism,AI
0.47383,0.96252,0.89991,0.63803,0.286212,0.257139,75,674041,isaac-levitan,55,Cloudscape,0.2,Realism,AI
0.40465,0.95535,0.87853,0.58743,0.30026,0.243729,75,652864,ilya-repin,99,Portrait,0.2,Realism,AI
0.45772,0.96559,0.81445,0.64719,0.323126,0.342729,75,490000,camille-corot,25,Landscape,0.2,Realism,AI
0.40255,0.94502,0.92046,0.54574,0.259459,0.171323,75,529984,eugene-boudin,12,Genre painting,0.2,Impressionism,AI
0.4284,0.94548,0.84301,0.53575,0.28831,0.258984,75,698896,aleksey-savrasov,86,Landscape,0.2,Realism,AI
0.4285,0.94778,0.84161,0.54756,0.274924,0.247287,75,700569,isaac-levitan,8,Landscape,0.2,Realism,AI
0.36287,0.9202,0.90254,0.45377,0.298442,0.231825,91,635209,ilya-repin,16,Portrait,0.2,Realism,AI
0.39176,0.94734,0.93855,0.55879,0.265919,0.142646,75,695556,eugene-boudin,73,Genre painting,0.2,Impressionism,AI
0.42553,0.95359,0.88743,0.57981,0.252239,0.211601,75,678976,eugene-boudin,64,Sketch and study,0.2,Impressionism,AI
0.44003,0.94638,0.88065,0.55499,0.248991,0.192217,75,595984,isaac-levitan,35,Landscape,0.2,Realism,AI
0.40513,0.94035,0.89464,0.51829,0.244967,0.196298,75,651249,isaac-levitan,95,Landscape,0.2,Realism,AI
0.39798,0.95031,0.85536,0.54529,0.299224,0.238296,75,690561,vasily-polenov,87,Cityscape,0.2,Realism,AI
0.38994,0.94794,0.90297,0.54637,0.249567,0.167402,75,670761,eugene-boudin,1,Marina,0.2,Impressionism,AI
0.30268,0.94449,0.9242,0.55182,0.274623,0.131627,65,571536,alfred-sisley,3,Landscape,0.2,Impressionism,AI
0.38866,0.94928,0.86505,0.55026,0.303727,0.25618,75,700569,isaac-levitan,29,Cityscape,0.2,Realism,AI
0.38281,0.93359,0.90346,0.50189,0.229004,0.174682,75,619369,ivan-shishkin,99,Landscape,0.2,Realism,AI
0.35998,0.94507,0.8715,0.54084,0.273001,0.210651,75,664225,vasily-polenov,49,Portrait,0.2,Realism,AI
0.37271,0.94224,0.89755,0.52481,0.292306,0.219986,75,648025,aleksey-savrasov,88,Landscape,0.2,Realism,AI
0.32462,0.9392,0.90932,0.53052,0.278028,0.181766,75,628849,ilya-repin,85,Landscape,0.2,Realism,AI
0.42356,0.73989,0.85451,0.24326,0.250342,0.241525,100,547600,camille-corot,48,Landscape,0.2,Realism,AI
